0,1,2,3,4,5,6,7,8
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Roland
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Jeffers,1%,10.1,2.1,+8.0,+33.0,+7.5,+25.5,+13.9
Ginobili,39%,21.4,12.4,+9.0,+13.0,+4.2,+8.8,+8.9
Leonard,49%,21.2,14.1,+7.1,+9.3,+6.1,+3.2,+5.8
Mills,39%,20.1,16.0,+4.0,+10.6,+5.8,+4.8,+4.3
Duncan,55%,23.2,15.7,+7.5,+6.7,+8.9,-2.2,+4.2
Green,42%,14.9,10.5,+4.4,+9.6,+6.3,+3.3,+4.1
Parker,51%,20.2,16.2,+4.0,+6.6,+8.8,-2.2,+1.9
Belinelli,51%,16.2,13.3,+2.9,+6.2,+9.2,-3.0,+0.9
Splitter,32%,18.0,18.4,-0.4,+10.0,+6.6,+3.5,+0.9
Diaw,50%,15.2,14.1,+1.1,+7.7,+7.7,+0.0,+0.8
Daye,3%,14.1,13.3,+0.9,+7.9,+7.7,+0.2,+0.7
Bonner,17%,12.3,12.6,-0.3,+7.8,+7.7,+0.1,-0.2
DeColo,8%,14.2,14.3,-0.1,-0.3,+8.4,-8.7,-3.0
Joseph,24%,15.8,18.3,-2.5,-0.2,+10.1,-10.3,-5.1
James,1%,4.5,17.3,-12.8,+11.4,+7.6,+3.8,-7.2
Ayres,24%,12.2,22.0,-9.8,+6.0,+8.2,-2.2,-7.3
Baynes,12%,10.3,20.8,-10.6,+2.6,+8.4,-5.8,-9.0
Thomas,0%,7.8,30.1,-22.2,+22.9,+7.6,+15.3,-9.7
Brown,3%,-1.1,16.0,-17.1,-14.4,+8.3,-22.7,-19.0
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Lowry,72%,21.5,15.6,+5.9,+4.5,-0.1,+4.6,+5.5
Patterson,28%,17.4,14.1,+3.4,+8.6,+1.1,+7.5,+4.8
DeRozan,76%,19.4,12.5,+6.9,+2.9,+4.2,-1.4,+4.2
Vasquez,33%,14.9,13.2,+1.6,+8.7,+0.5,+8.2,+3.8
Gay,16%,15.2,10.1,+5.1,-0.7,+3.9,-4.6,+1.8
Acy,2%,18.6,8.3,+10.3,-14.9,+3.5,-18.3,+0.7
Johnson,55%,16.7,17.1,-0.5,+4.1,+2.1,+2.1,+0.4
DeColo,5%,13.6,12.7,+0.9,+0.0,+3.4,-3.4,-0.5
Novak,14%,11.8,14.8,-3.0,+6.4,+2.7,+3.7,-0.8
Valanciunas,57%,17.5,17.4,+0.1,+2.0,+4.8,-2.9,-0.9
Ross,54%,12.7,14.3,-1.6,+3.0,+3.5,-0.5,-1.2
Hansbrough,24%,15.4,18.5,-3.0,-0.2,+4.3,-4.5,-3.5
Salmons,32%,8.0,15.0,-7.0,+1.8,+3.8,-2.0,-5.4
Fields,8%,9.3,13.1,-3.8,-5.2,+3.9,-9.2,-5.6
Hayes,14%,10.5,21.0,-10.5,+4.7,+3.0,+1.7,-6.4
Buycks,4%,7.4,17.5,-10.1,+0.0,+3.3,-3.3,-7.8
Stone,3%,7.2,13.2,-5.9,-20.0,+3.9,-23.9,-11.9
Augustin,2%,0.5,19.2,-18.7,-8.2,+3.4,-11.6,-16.3
Gray,0%,6.1,23.2,-17.1,-12.1,+3.3,-15.4,-16.5
Daye,1%,1.8,13.8,-12.0,-24.8,+3.4,-28.2,-17.4
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Gobert,11%,14.2,11.1,+3.1,-2.8,-7.7,+4.9,+3.7
Harris,6%,16.4,16.8,-0.4,+3.0,-7.7,+10.7,+3.3
Hayward,71%,17.2,13.9,+3.4,-6.8,-8.0,+1.2,+2.6
Burks,55%,16.7,15.3,+1.4,-6.3,-8.2,+2.0,+1.6
Evans,31%,17.6,16.4,+1.2,-7.0,-7.2,+0.2,+0.9
Williams,42%,15.1,17.4,-2.4,-5.0,-8.7,+3.7,-0.4
Favors,56%,20.6,22.1,-1.5,-7.4,-6.8,-0.6,-1.2
Burke,57%,13.1,18.0,-4.9,-5.4,-9.4,+4.0,-1.9
Jefferson,56%,12.7,17.1,-4.5,-9.0,-4.8,-4.1,-4.4
Clark,4%,9.5,23.0,-13.5,+4.8,-7.7,+12.4,-4.9
Kanter,54%,16.7,23.0,-6.3,-10.8,-2.8,-8.0,-6.9
Garrett,26%,7.4,19.0,-11.6,-5.3,-7.8,+2.5,-6.9
Biedrins,1%,3.3,21.2,-17.9,+2.1,-7.2,+9.4,-8.8
Rush,11%,4.1,16.6,-12.4,-10.7,-6.7,-4.0,-9.6
Lucas,15%,5.0,15.6,-10.6,-13.6,-6.0,-7.6,-9.6
Thomas,1%,4.0,21.7,-17.7,-2.0,-7.2,+5.2,-10.0
Tinsley,3%,1.6,22.1,-20.5,-20.5,-6.8,-13.7,-18.2
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Wall,74%,20.5,15.9,+4.6,+3.1,-4.2,+7.4,+5.5
Gortat,66%,18.9,16.9,+2.1,+5.3,-6.6,+11.9,+5.3
Rice,3%,6.7,2.0,+4.7,+5.8,+1.1,+4.6,+4.7
Ariza,68%,16.9,14.9,+2.0,+3.4,-3.4,+6.8,+3.6
A.Miller,10%,15.6,12.1,+3.5,+4.7,+0.9,+3.8,+3.6
Nene,39%,17.6,14.7,+2.9,+3.6,-0.3,+3.9,+3.2
Beal,63%,14.7,14.9,-0.2,+2.1,-0.2,+2.3,+0.6
Gooden,10%,19.6,17.6,+2.1,-3.4,+1.8,-5.2,-0.3
Webster,54%,12.1,12.5,-0.4,-0.3,+3.0,-3.3,-1.4
Booker,39%,16.1,18.3,-2.3,-1.7,+3.1,-4.8,-3.1
Harrington,13%,9.8,17.2,-7.3,+4.2,+0.8,+3.4,-3.8
Vesely,12%,12.4,12.8,-0.4,-8.7,+2.6,-11.2,-4.0
Porter,8%,6.1,11.0,-4.9,-0.9,+1.4,-2.3,-4.0
Seraphin,14%,12.9,18.4,-5.5,-2.5,+1.9,-4.4,-5.1
Temple,16%,8.1,15.8,-7.7,-6.6,+2.7,-9.3,-8.3
Singleton,6%,9.3,17.7,-8.3,-12.3,+2.1,-14.4,-10.4
Maynor,5%,5.8,18.5,-12.7,-26.4,+2.8,-29.2,-18.2
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Korver,61%,16.0,11.7,+4.3,+12.4,-5.6,+18.0,+8.8
Teague,56%,21.9,16.5,+5.3,+8.4,+1.6,+6.8,+5.8
Millsap,61%,21.6,16.8,+4.8,+8.2,+1.1,+7.1,+5.6
Horford,59%,23.1,17.8,+5.3,+6.0,+4.6,+1.4,+4.0
Sefolosha,25%,15.1,11.5,+3.6,+8.6,+4.4,+4.2,+3.8
Carroll,55%,17.1,14.1,+3.0,+4.5,+6.5,-2.0,+1.4
Jenkins,8%,17.1,11.3,+5.8,-4.0,+6.2,-10.2,+0.4
Muscala,13%,19.5,19.5,-0.1,+5.2,+5.5,-0.3,-0.1
Schroder,38%,16.3,14.6,+1.8,+0.2,+8.7,-8.5,-1.7
Scott,28%,16.1,16.1,-0.1,+0.9,+7.2,-6.3,-2.1
Mack,21%,13.8,17.5,-3.7,+2.5,+6.2,-3.6,-3.7
Antic,26%,10.0,17.5,-7.5,+6.9,+4.9,+2.1,-4.3
Brand,12%,10.1,13.8,-3.8,+0.3,+6.1,-5.8,-4.5
Daye,2%,12.7,19.8,-7.1,-0.6,+5.5,-6.2,-6.8
Bazemore,34%,10.4,16.9,-6.5,-3.6,+9.9,-13.5,-8.8
Payne,0%,2.6,13.1,-10.5,-47.5,+5.7,-53.1,-17.0
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Datome,5%,15.6,8.1,+7.6,+15.0,-0.6,+15.6,+10.3
Prince,5%,18.2,7.4,+10.8,+5.8,-0.1,+6.0,+9.2
Thomas,14%,23.1,16.0,+7.0,+10.1,-1.4,+11.6,+8.5
Jerebko,13%,16.5,12.3,+4.2,+10.0,-1.4,+11.4,+6.6
Crowder,35%,14.9,11.3,+3.6,+2.5,-1.1,+3.6,+3.6
Thornton,16%,16.4,11.8,+4.6,+1.4,-0.1,+1.5,+3.5
Olynyk,36%,16.7,18.6,-1.9,+7.7,-4.0,+11.7,+2.6
Wright,2%,16.0,13.2,+2.8,+1.1,+0.1,+1.0,+2.2
Sullinger,39%,18.8,17.4,+1.4,-0.8,+0.8,-1.5,+0.4
Wallace,7%,6.6,10.5,-4.0,+4.9,-0.2,+5.1,-1.0
Rondo,18%,16.5,17.8,-1.3,-1.2,+0.4,-1.6,-1.4
Green,27%,15.2,14.7,+0.5,-4.8,+2.0,-6.8,-1.9
Bass,49%,17.3,15.9,+1.4,-4.4,+4.5,-8.9,-2.0
Turner,57%,13.5,14.4,-0.9,-2.2,+3.2,-5.4,-2.4
Zeller,44%,20.3,22.0,-1.6,-3.3,+2.8,-6.1,-3.1
Pressey,15%,12.3,17.0,-4.8,+0.2,+0.1,+0.1,-3.1
Smart,45%,11.5,17.5,-6.1,+1.6,-1.0,+2.6,-3.2
Bradley,61%,11.7,14.1,-2.5,-1.7,+3.1,-4.8,-3.2
Young,8%,8.7,15.4,-6.7,+0.4,+0.1,+0.3,-4.4
Nelson,3%,8.7,21.3,-12.5,-4.4,+0.3,-4.7,-9.9
Randolph,1%,12.0,21.3,-9.3,-13.5,+0.2,-13.7,-10.7
Powell,0%,36.9,48.2,-11.2,-31.5,+0.2,-31.7,-17.5
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Jefferson,13%,14.0,12.8,+1.2,+7.1,-4.4,+11.5,+4.6
Lopez,53%,23.9,19.0,+4.9,-2.4,-3.3,+0.8,+3.6
Williams,53%,16.3,16.3,+0.0,-0.4,-5.6,+5.2,+1.8
Young,21%,18.0,18.0,+0.0,-0.2,-3.5,+3.3,+1.1
Johnson,70%,14.7,14.7,-0.0,-2.1,-4.7,+2.6,+0.9
Karasev,14%,11.0,13.0,-2.0,+1.6,-3.6,+5.1,+0.4
Garnett,21%,16.0,16.7,-0.7,-2.2,-3.0,+0.8,-0.2
Anderson,44%,11.1,13.0,-1.9,-1.6,-3.8,+2.2,-0.5
Teletovic,22%,11.1,14.2,-3.2,-0.5,-3.5,+3.0,-1.1
Plumlee,44%,19.4,21.0,-1.6,-4.9,-1.2,-3.7,-2.3
Bogdanovic,47%,12.1,15.1,-3.0,-4.6,-1.3,-3.3,-3.1
Jack,56%,15.2,15.8,-0.6,-6.7,+2.1,-8.8,-3.3
Jordan,10%,17.8,19.7,-2.0,-9.5,-2.1,-7.4,-3.8
Gutierrez,1%,11.5,13.6,-2.1,-11.0,-2.8,-8.2,-4.1
Brown,20%,9.6,17.4,-7.8,-1.4,-3.2,+1.9,-4.6
Davies,1%,8.3,10.9,-2.6,-27.1,-2.6,-24.6,-9.9
Morris,8%,6.6,20.3,-13.8,-9.9,-2.3,-7.7,-11.7
Clark,2%,7.0,20.1,-13.1,-14.4,-2.6,-11.9,-12.7
Kirilenko,1%,2.9,29.8,-26.9,-38.2,-2.5,-35.7,-27.9
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Kidd-Gilchrist,40%,16.2,12.6,+3.7,+2.2,-6.7,+8.9,+5.4
Pargo,2%,15.1,9.1,+5.9,-1.3,-3.2,+1.9,+4.6
Henderson,58%,13.8,10.8,+3.1,-0.6,-6.6,+6.0,+4.1
Jefferson,50%,21.0,18.1,+2.9,-2.8,-3.5,+0.7,+2.1
Mo.Williams,21%,17.3,16.8,+0.5,+0.5,-4.1,+4.5,+1.9
Zeller,37%,15.2,15.6,-0.3,+0.6,-5.4,+5.9,+1.8
Biyombo,31%,16.5,15.6,+0.8,-1.3,-4.0,+2.7,+1.5
Walker,53%,18.3,16.7,+1.6,-4.3,-1.9,-2.4,+0.2
Daniels,3%,16.6,12.7,+3.9,-13.5,-2.8,-10.7,-1.0
Roberts,33%,12.1,15.2,-3.1,-3.1,-3.1,-0.0,-2.1
Williams,51%,12.7,16.0,-3.3,-3.8,-2.5,-1.3,-2.6
Neal,23%,9.9,16.5,-6.6,-4.0,-2.9,-1.1,-4.8
Stephenson,40%,9.0,13.7,-4.7,-6.6,-0.9,-5.8,-5.0
Vonleh,7%,14.2,17.1,-2.9,-12.4,-2.5,-9.9,-5.3
Hairston,17%,9.0,14.4,-5.5,-7.3,-2.3,-5.1,-5.3
Maxiell,22%,11.0,17.1,-6.0,-8.4,-1.7,-6.7,-6.2
Taylor,11%,8.5,20.3,-11.8,-14.2,-1.8,-12.4,-12.0
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Butler,63%,22.7,13.1,+9.7,+4.5,+0.3,+4.2,+7.9
Gasol,67%,24.4,17.1,+7.3,+3.4,+2.1,+1.3,+5.3
Mirotic,42%,19.1,15.2,+3.9,+4.9,+1.6,+3.4,+3.7
Dunleavy,46%,12.4,11.3,+1.2,+5.5,+0.8,+4.6,+2.3
Gibson,43%,17.3,14.3,+3.0,+1.1,+4.4,-3.3,+0.9
Rose,38%,16.2,15.8,+0.4,+3.8,+2.4,+1.4,+0.7
Snell,36%,10.7,10.7,+0.1,+1.8,+3.6,-1.8,-0.5
Noah,51%,16.7,17.1,-0.5,+1.9,+4.1,-2.3,-1.1
Brooks,47%,14.8,18.9,-4.1,+5.3,+0.8,+4.5,-1.2
Mohammed,3%,8.4,14.7,-6.3,+3.7,+2.9,+0.8,-3.9
Moore,13%,10.8,15.0,-4.1,-2.6,+3.8,-6.3,-4.9
Hinrich,40%,7.0,17.2,-10.2,+1.2,+4.2,-3.0,-7.8
McDermott,8%,6.1,20.5,-14.4,-12.3,+4.3,-16.6,-15.1
Bairstow,2%,1.5,21.3,-19.8,-15.1,+3.3,-18.4,-19.3
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
James,63%,27.5,11.3,+16.3,+10.4,-5.7,+16.1,+16.2
Irving,69%,22.6,17.0,+5.6,+7.4,-2.2,+9.6,+6.9
Love,64%,20.3,17.2,+3.1,+7.5,-1.0,+8.6,+4.9
Mozgov,29%,20.2,20.9,-0.7,+12.3,+1.2,+11.1,+3.2
JR.Smith,37%,15.2,13.9,+1.3,+7.7,+2.5,+5.2,+2.6
Shumpert,23%,11.8,11.9,-0.1,+8.8,+3.1,+5.7,+1.8
Thompson,56%,16.9,16.1,+0.8,+4.8,+4.0,+0.7,+0.8
Varejao,16%,19.2,20.6,-1.4,+0.4,+5.2,-4.9,-2.6
Marion,28%,11.8,14.8,-3.0,+2.2,+5.3,-3.1,-3.0
Dellavedova,35%,8.8,13.9,-5.0,+1.3,+6.1,-4.8,-5.0
Waiters,20%,12.4,17.8,-5.3,-3.6,+6.5,-10.1,-6.9
Jones,17%,11.5,19.2,-7.7,-8.0,+7.0,-14.9,-10.1
Miller,18%,4.8,17.6,-12.7,-4.9,+6.5,-11.3,-12.3
Haywood,3%,9.6,17.0,-7.4,-20.2,+5.2,-25.4,-13.4
Harris,12%,5.5,20.3,-14.7,-10.0,+6.5,-16.5,-15.3
Perkins,4%,4.8,16.6,-11.9,-17.3,+5.4,-22.7,-15.5
Cherry,2%,5.7,25.2,-19.5,-4.8,+4.6,-9.5,-16.2
Kirk,0%,8.3,18.7,-10.4,-48.1,+4.6,-52.7,-16.9
Price,2%,7.7,20.9,-13.2,-24.4,+5.1,-29.5,-18.6
Amundson,2%,4.0,23.5,-19.5,-12.1,+4.8,-16.9,-18.7
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Wright,13%,27.9,15.6,+12.2,+5.0,+2.6,+2.5,+9.0
Chandler,57%,22.1,16.3,+5.8,+4.8,+0.3,+4.5,+5.4
Nowitzki,57%,20.4,15.2,+5.2,+5.0,+0.0,+5.0,+5.1
Ellis,68%,17.0,12.2,+4.8,+3.8,+0.9,+2.8,+4.2
Parsons,55%,17.2,14.1,+3.1,+4.3,+1.1,+3.2,+3.1
James,4%,17.1,9.8,+7.3,-2.7,+3.1,-5.8,+2.9
Barea,34%,15.7,14.4,+1.3,+4.3,+2.1,+2.2,+1.6
Stoudemire,10%,23.8,21.2,+2.6,-2.8,+3.5,-6.3,-0.4
Harris,42%,15.6,17.0,-1.4,+2.7,+3.0,-0.3,-1.0
Aminu,34%,15.4,17.9,-2.4,+3.9,+2.3,+1.6,-1.1
Felton,7%,13.0,11.9,+1.1,-3.4,+3.4,-6.8,-1.5
Rondo,33%,12.9,13.0,-0.1,-1.5,+5.0,-6.5,-2.2
Crowder,7%,13.3,17.0,-3.7,+0.2,+3.1,-2.9,-3.4
Villanueva,17%,18.2,20.7,-2.5,-3.8,+4.3,-8.1,-4.4
Jefferson,31%,12.0,17.1,-5.1,+0.7,+3.9,-3.2,-4.5
Nelson,15%,10.2,19.9,-9.7,+6.8,+2.2,+4.6,-4.9
Powell,6%,13.7,23.2,-9.5,+1.5,+3.0,-1.5,-6.8
Smith,9%,11.2,26.7,-15.5,-3.3,+3.5,-6.8,-12.6
Ledo,0%,-26.9,3.0,-29.9,-13.2,+2.9,-16.1,-25.3
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Gallinari,36%,17.6,13.5,+4.1,+0.6,-5.8,+6.4,+4.9
Lawson,67%,19.4,17.0,+2.4,-0.6,-9.5,+8.9,+4.5
Barton,17%,16.7,12.5,+4.2,-1.8,-3.9,+2.0,+3.5
Faried,52%,19.7,18.4,+1.3,-0.9,-6.4,+5.6,+2.7
Afflalo,44%,12.1,13.3,-1.2,-2.4,-4.4,+2.1,-0.1
Arthur,25%,11.9,15.3,-3.5,-0.7,-4.4,+3.8,-1.1
Nelson,18%,14.9,16.5,-1.6,-5.8,-3.0,-2.8,-2.0
Chandler,62%,13.8,16.1,-2.3,-4.2,-2.4,-1.8,-2.2
Nurkic,28%,15.8,21.5,-5.7,-0.3,-4.8,+4.5,-2.3
Mozgov,23%,14.8,19.4,-4.6,-1.9,-4.0,+2.0,-2.4
Gee,13%,14.8,17.7,-2.9,-7.4,-2.9,-4.5,-3.4
Foye,27%,11.1,15.7,-4.6,-4.6,-3.1,-1.5,-3.6
McGee,5%,17.9,21.2,-3.3,-10.6,-3.1,-7.4,-4.7
Hickson,35%,15.3,19.2,-3.8,-7.9,-1.1,-6.8,-4.8
Robinson,12%,10.5,16.2,-5.7,-10.0,-2.7,-7.4,-6.3
Clark,1%,11.9,22.0,-10.1,-3.1,-3.5,+0.4,-6.6
Green,10%,8.9,16.0,-7.1,-9.5,-2.8,-6.7,-6.9
Harris,18%,4.7,18.4,-13.7,-11.5,-1.7,-9.8,-12.4
Lauvergne,7%,10.9,21.5,-10.6,-20.1,-2.3,-17.8,-13.0
Franklin,0%,4.3,48.1,-43.7,-32.4,-3.4,-28.9,-38.8
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Q.Miller,1%,3.1,1.2,+1.9,+29.7,-1.4,+31.2,+11.3
Jackson,22%,20.6,14.5,+6.1,+4.6,-2.6,+7.2,+6.5
Datome,0%,16.5,16.7,-0.2,+16.5,-1.1,+17.6,+5.7
Jennings,30%,20.5,14.6,+5.9,+1.3,-2.0,+3.3,+5.0
Monroe,54%,22.8,18.5,+4.2,-0.5,-1.5,+1.0,+3.1
Drummond,63%,23.1,20.5,+2.6,-1.1,-0.8,-0.4,+1.6
Tolliver,29%,12.5,16.4,-3.9,+5.3,-3.6,+8.9,+0.4
Anthony,10%,16.0,17.5,-1.5,+1.5,-1.3,+2.8,-0.1
Caldwell-Pope,65%,11.6,15.9,-4.3,+1.3,-5.3,+6.6,-0.7
Jerebko,18%,15.5,18.5,-2.9,+2.1,-1.6,+3.7,-0.7
Meeks,37%,14.7,14.4,+0.3,-3.1,+0.2,-3.4,-0.9
Augustin,32%,16.5,16.4,+0.1,-3.4,+0.2,-3.6,-1.1
Butler,41%,9.8,13.5,-3.7,-0.6,-1.3,+0.7,-2.2
Prince,14%,12.5,12.1,+0.4,-11.9,+0.8,-12.7,-3.9
Singler,32%,9.8,14.8,-4.9,-2.7,-0.2,-2.5,-4.1
Lucas,7%,13.3,17.1,-3.8,-8.3,-0.5,-7.8,-5.1
Smith,23%,14.8,16.8,-2.0,-10.4,+1.8,-12.1,-5.4
Dinwiddie,11%,10.3,16.1,-5.8,-7.4,-0.2,-7.2,-6.2
Martin,5%,1.2,17.6,-16.4,+5.1,-1.3,+6.4,-8.8
Williams,4%,6.5,19.4,-12.9,-5.3,-0.8,-4.5,-10.1
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Curry,66%,30.0,14.6,+15.4,+16.8,-3.2,+20.0,+17.0
Thompson,62%,22.0,10.7,+11.3,+15.2,+1.7,+13.5,+12.0
Green,63%,17.9,14.2,+3.7,+16.1,-0.3,+16.4,+8.0
Bogut,40%,17.5,15.5,+2.0,+16.1,+6.0,+10.1,+4.7
Iguodala,52%,13.3,10.0,+3.4,+10.2,+9.9,+0.3,+2.3
Barnes,59%,14.5,15.5,-1.0,+11.0,+8.7,+2.3,+0.1
McAdoo,3%,19.2,19.3,-0.1,+3.2,+10.3,-7.2,-2.5
Speights,31%,20.7,23.4,-2.7,+7.1,+11.4,-4.3,-3.2
Barbosa,25%,16.2,15.4,+0.7,-0.0,+13.4,-13.5,-4.0
Ezeli,13%,17.6,19.2,-1.6,+1.5,+11.3,-9.8,-4.3
Livingston,37%,13.8,13.8,+0.1,+1.8,+15.0,-13.2,-4.4
Lee,23%,19.4,20.6,-1.2,+1.3,+12.7,-11.4,-4.6
Holiday,17%,12.7,14.6,-1.9,-1.0,+12.3,-13.3,-5.7
Kuzmic,2%,14.1,24.0,-9.9,-26.1,+10.7,-36.8,-16.6
Rush,7%,0.5,13.7,-13.2,-21.9,+12.4,-34.3,-18.8
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Harden,75%,28.4,13.1,+15.3,+5.4,-2.6,+8.0,+12.8
Howard,31%,21.0,16.4,+4.6,+8.5,+1.2,+7.3,+5.5
Jones,22%,19.7,16.6,+3.1,+4.3,+3.2,+1.1,+2.4
Smith,35%,16.0,16.7,-0.7,+7.1,+1.4,+5.7,+1.4
Ariza,74%,13.6,12.5,+1.1,+3.8,+2.5,+1.3,+1.2
Brewer,36%,14.7,14.2,+0.5,+5.0,+2.6,+2.4,+1.1
Terry,41%,12.1,14.1,-2.0,+4.1,+3.0,+1.1,-1.0
Prigioni,10%,12.2,14.9,-2.6,+3.2,+3.4,-0.2,-1.8
Beverley,44%,11.9,14.7,-2.8,+2.0,+4.5,-2.6,-2.7
Motiejunas,51%,15.4,19.0,-3.6,+2.4,+4.5,-2.1,-3.1
Canaan,9%,12.2,16.1,-3.9,+1.6,+3.6,-2.0,-3.3
Black,10%,12.5,17.4,-4.9,-3.1,+4.1,-7.2,-5.7
Capela,2%,13.1,23.1,-9.9,+4.3,+3.4,+0.9,-6.3
Garcia,5%,3.2,10.3,-7.1,-2.4,+3.7,-6.1,-6.8
Papanikolaou,20%,8.0,17.2,-9.2,-2.3,+4.9,-7.1,-8.5
Dorsey,22%,12.2,25.1,-12.9,+0.8,+4.1,-3.4,-9.7
Johnson,7%,4.6,13.7,-9.1,-8.6,+4.3,-12.9,-10.4
Shved,1%,9.2,26.4,-17.3,-0.8,+3.5,-4.3,-12.9
McDaniels,1%,4.1,14.8,-10.7,-25.1,+3.7,-28.7,-16.7
Daniels,3%,3.8,21.9,-18.1,-16.4,+4.0,-20.4,-18.8
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
G.Hill,32%,22.7,14.6,+8.1,+6.1,-2.5,+8.5,+8.3
George,2%,13.2,6.1,+7.1,+7.9,+0.1,+7.8,+7.3
Price,5%,17.7,11.6,+6.0,+0.7,+0.3,+0.5,+4.2
Scola,42%,18.0,13.4,+4.6,+1.0,-0.2,+1.3,+3.5
Miles,46%,14.6,13.1,+1.5,+4.1,-3.1,+7.2,+3.4
West,48%,17.0,13.1,+4.0,-0.5,+1.0,-1.5,+2.2
Allen,27%,16.1,15.6,+0.4,+3.9,-1.0,+4.9,+1.9
Watson,36%,16.3,14.9,+1.4,+0.1,+0.4,-0.3,+0.8
Stuckey,47%,16.2,14.4,+1.7,-0.5,+1.0,-1.4,+0.7
Hibbert,49%,16.3,18.1,-1.8,-1.5,+1.9,-3.4,-2.3
Sloan,28%,13.9,16.6,-2.7,-3.6,+1.8,-5.4,-3.6
Rudez,26%,8.3,14.4,-6.1,+1.3,-0.1,+1.4,-3.6
Mahinmi,29%,11.7,17.5,-5.8,-0.3,+0.5,-0.7,-4.1
Whittington,3%,21.2,30.9,-9.7,+6.2,+0.1,+6.1,-4.4
S.Hill,60%,10.7,13.1,-2.4,-3.5,+6.0,-9.6,-4.8
Copeland,21%,7.3,16.2,-8.9,-1.6,+0.8,-2.3,-6.7
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Paul,72%,28.0,14.0,+13.9,+12.3,-8.5,+20.8,+16.2
Griffin,60%,24.4,15.1,+9.3,+11.9,-1.3,+13.1,+10.5
Jordan,71%,23.5,17.3,+6.2,+10.7,-3.7,+14.3,+8.9
Redick,61%,17.1,12.7,+4.4,+12.4,-2.6,+15.1,+7.9
Crawford,43%,17.2,11.8,+5.4,+2.2,+9.9,-7.8,+1.0
Barnes,58%,12.0,17.0,-5.0,+11.1,+0.4,+10.8,+0.3
Bullock,7%,9.7,11.5,-1.8,+0.9,+7.0,-6.1,-3.2
Turkoglu,18%,11.3,16.3,-5.0,+0.7,+7.8,-7.1,-5.7
Udoh,3%,12.5,16.9,-4.3,-4.1,+6.9,-11.0,-6.6
Cunningham,2%,7.2,13.8,-6.5,-2.7,+6.8,-9.5,-7.5
Rivers,20%,11.0,15.3,-4.3,-4.8,+9.4,-14.2,-7.6
Robinson,3%,10.6,13.5,-3.0,-10.7,+7.1,-17.8,-7.9
Farmar,13%,10.3,17.3,-6.9,-3.9,+8.2,-12.1,-8.7
Davis,23%,11.6,17.6,-6.0,-4.5,+9.8,-14.3,-8.8
Hudson,1%,17.5,25.2,-7.7,-5.2,+6.7,-11.9,-9.1
Hawes,32%,10.4,19.3,-8.9,-3.3,+11.3,-14.6,-10.8
Wilcox,3%,8.6,17.3,-8.7,-9.1,+7.0,-16.0,-11.2
Hamilton,3%,8.7,17.0,-8.3,-11.4,+7.1,-18.6,-11.7
Douglas-Roberts,3%,3.3,21.9,-18.6,-7.0,+6.9,-13.9,-17.1
Jones,3%,1.8,21.8,-20.0,-30.4,+7.8,-38.1,-23.3
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
